10,2,2016,mdma,1.7651118107148955
10,3,2015,bud,0.3652917002447141
10,4,2015,xanax,0.012830969877541065
10,4,2016,diazepam,0.22721709904295426
10,5,2015,kush,1.6589260873713287
10,6,2014,diazepam,2.2297038902671865E-4
10,7,2015,weed,1.0350668554119267
10,9,2015,speed,1.0285687934063996
10,12,2014,molly,0.6098262482520306
10,12,2014,heroin,0.17288988170235656
11,1,2016,bud,1.176866894138181
11,2,2015,xtc,9.422923621736413
11,2,2015,mdma,13.185109196384651
11,2,2015,buprenorphine,0.7078016772866249
11,2,2016,xanax,5.4213095778698275
11,3,2016,kush,0.5316063267734897
11,4,2015,diazepam,0.1099076925848539
11,5,2014,kush,0.2304292444074363
11,5,2014,mephedrone,0.09453093609091831
11,7,2014,weed,173.25671485837051
11,9,2014,speed,10.379843201479545
11,10,2015,molly,1.0827231009801228
11,10,2015,heroin,0.5896422250535001
11,12,2015,bud,0.14092919677495958
12,2,2015,xanax,0.6897863158316525
12,2,2016,diazepam,0.028890350833535194
12,3,2015,kush,0.5462890803813935
12,5,2015,weed,0.45664144171909854
12,7,2014,tramadol,0.18603329268646324
12,7,2015,speed,0.48678831258993815
12,10,2014,heroin,0.281294901595741
12,11,2014,bitcoin,0.027300000190734863
12,11,2014,cocaine,2.206036966941396
12,12,2014,bud,1.9088356103873092
13,1,2016,kush,0.9690460850853632
13,1,2016,mephedrone,23.96636380159702
13,3,2016,weed,0.019158955113115637
13,5,2014,weed,0.00169377273414284
13,5,2015,tramadol,0.061813970940420404
13,7,2014,speed,1.8139454209440047
13,8,2015,heroin,9.528164310657344
13,9,2015,bitcoin,0.014272394833033499
13,9,2015,cocaine,2.702456905541331
13,10,2015,bud,0.6022430570920309
13,11,2014,xtc,2.1786952984456116
13,11,2014,mdma,6.232186245777253
13,11,2015,xanax,3.5881654273416745
13,11,2015,ecstacy,0.23342273508509
13,12,2015,kush,0.2658699968208869
13,12,2015,mephedrone,0.8697509259324182
14,1,2015,kush,0.6044280727704366
14,1,2015,mephedrone,0.39709756416353315
14,3,2015,weed,1.828454575489744
14,4,2016,suboxone,0.28543519077356905
14,5,2014,tramadol,0.07798735269120541
14,8,2014,heroin,3.1299109341589366
14,9,2014,bitcoin,384.2121198753932
14,9,2014,cocaine,4.30691425520059E8
14,9,2015,xtc,1.1028297494040495
14,9,2015,mdma,1.4910818889914157
14,9,2015,buprenorphine,0.040718150635560356
14,10,2014,bud,1.5101694364027125
14,11,2014,xanax,0.3279835949266382
14,11,2015,diazepam,0.31636268252706423
14,12,2014,kush,5.823139187138604
14,12,2015,whiskey,0.05828811973333359
15,1,2016,weed,0.18263710185121268
15,3,2016,speed,0.08598927702168957
15,5,2014,speed,1.0907036621390422
15,6,2015,heroin,0.4572872130001656
15,7,2015,bitcoin,0.011144159599326742
15,7,2015,cocaine,7.960982293727289
15,8,2015,bud,0.021587540498345992
15,9,2014,xtc,0.09156717739533633
15,9,2014,mdma,1.2134312630085915
15,9,2015,xanax,0.37824578688673255
15,10,2015,kush,3.3844205161530367
15,11,2014,diazepam,0.3566942426197706
15,12,2015,weed,0.7371238084782551
16,1,2015,weed,0.35163531520149927
16,1,2016,tramadol,0.22938297310168718
16,2,2016,usps,0.07982351966202259
16,2,2016,suboxone,0.03442425560206175
16,3,2015,speed,0.5740522464737297
16,4,2016,molly,0.3859027028083801
16,4,2016,heroin,0.966640063228884
16,6,2014,molly,2.1662057567649002
16,6,2014,heroin,3.072517433844436
16,7,2014,bitcoin,0.018840410527829306
16,7,2014,cocaine,0.8256656943906922
16,7,2015,xtc,6.757358318283444
16,7,2015,mdma,1.2046423127903139
16,9,2014,xanax,0.20253360056015382
16,9,2015,diazepam,0.14579372107982635
16,10,2014,kush,0.674715115951422
16,10,2014,mephedrone,0.008364991657435894
16,12,2014,weed,1.2556942144482999
16,12,2015,tramadol,0.33005646812833017
17,1,2015,tramadol,0.1449142176906268
17,1,2016,speed,0.7438408918573356
17,4,2015,heroin,0.39618691946897244
17,5,2015,bitcoin,4.339525282382965
17,5,2015,cocaine,0.9551659673506682
17,6,2015,bud,0.3125785367935896
17,7,2014,xtc,0.2186797808855772
17,7,2014,mdma,0.8033388335482422
17,8,2015,kush,1.020280049619626
17,9,2014,diazepam,0.4825587681272358
17,10,2015,weed,0.03461364792422094
17,12,2014,tramadol,0.3414790440255251
17,12,2015,speed,0.5636200653486478
18,1,2015,speed,34.36399528503418
18,3,2016,bitcoin,2.578481541610589
18,3,2016,cocaine,1.4799425457870652
18,5,2014,cocaine,0.0828455623101305
18,5,2015,mdma,4.516464807388159
18,7,2014,xanax,0.3470206358802638
18,7,2015,diazepam,0.2539144461043179
18,8,2014,kush,2.966499885821022
18,8,2014,mephedrone,2.5971329422702767
18,10,2014,weed,0.30182133582926424
18,10,2015,tramadol,0.10091895060852552
18,11,2015,suboxone,0.2305664674324148
18,12,2014,speed,2.163538064852645
19,2,2015,heroin,1.5126784024066364
19,3,2016,mdma,0.5875110108989166
19,4,2015,bud,2.5794423788946763
19,5,2014,xtc,0.01668417046626879
19,5,2014,mdma,0.35601637585615664
19,5,2015,xanax,0.3657743111252785
19,6,2015,kush,2.1025742730297194
19,8,2015,weed,0.7538115717470646
19,10,2015,speed,0.5317995343357325
20,1,2016,bitcoin,0.009865436106593463
20,1,2016,cocaine,2.8683712391008602
20,2,2016,bud,0.13931253755997333
20,3,2015,xtc,0.6172839403152466
20,3,2015,mdma,4.011223657310686
20,3,2016,xanax,0.299527681090178
20,4,2014,bud,0.06633670957935922
20,6,2014,kush,0.4281261220574379
20,8,2014,weed,5.098943689159681
20,8,2015,tramadol,0.006519716772201814
20,9,2015,usps,37.529296297580004
20,9,2015,suboxone,0.2076585255563259
20,10,2014,speed,0.29772531587269996
20,11,2015,heroin,3.8410088566246534
20,12,2015,bitcoin,0.012010304722934961
20,12,2015,cocaine,0.6826175200074543
21,1,2015,cocaine,62.337441193430045
21,1,2016,xtc,0.3890978423720476
21,1,2016,mdma,1.3561127287477885
21,1,2016,buprenorphine,0.11736549490264483
21,2,2015,bud,0.004077129997313023
21,3,2015,xanax,1.5448333202880256
21,4,2015,kush,3.835464182323304
21,5,2014,diazepam,0.002225989941507578
21,6,2015,weed,3.2628330226232123
21,8,2015,speed,0.7611534901567407
21,9,2014,suboxone,0.37319234489652625
21,11,2014,heroin,0.40306868297713144
21,12,2014,bitcoin,0.01701862020418048
21,12,2014,cocaine,2.15497096172743
21,12,2015,xtc,1.0582190936369429
21,12,2015,mdma,0.613143497307155
22,1,2015,xtc,0.6010502793483044
22,1,2015,mdma,0.9525813137747577
22,1,2016,xanax,3.8803031952295495
22,2,2016,kush,3.1427859715632187
22,2,2016,mephedrone,0.0658704936504364
22,6,2014,weed,1.9629525057315615
22,8,2014,speed,525.4742155845009
22,9,2015,molly,7.147092342376709
22,9,2015,heroin,0.757920211308623
22,11,2015,bud,1.9026904751285598
22,12,2014,xtc,0.9870065663598085
22,12,2014,mdma,0.9630203185963535
22,12,2015,xanax,0.22698736579881773
23,1,2016,diazepam,0.2235358451394229
23,2,2015,kush,2.2890256769127317
23,4,2015,weed,1.7991158339900384
23,6,2014,tramadol,0.19790237081252923
23,6,2015,speed,0.21989067729151288
23,7,2014,suboxone,0.0891819979273239
23,9,2014,heroin,0.23439650492448555
23,10,2014,bitcoin,0.0018239708948194196
23,10,2014,cocaine,0.6089060035758448
23,11,2014,bud,0.37287669064133033
23,12,2014,xanax,0.4344167822393878
23,12,2015,diazepam,2.2038325588266874
24,2,2016,weed,0.31131525768432766
24,6,2014,speed,0.8753766001921784
24,7,2015,heroin,0.5779918842152625
24,8,2015,bitcoin,0.007217889522415412
24,8,2015,cocaine,4.744098709418239
24,9,2015,bud,0.13886668160557747
24,10,2014,xtc,0.07699375984934616
24,10,2014,mdma,1.1657000382863267
24,10,2014,buprenorphine,0.07653585283292665
24,11,2015,kush,0.1446527410298586
24,12,2014,diazepam,0.46126800666495066
25,2,2015,weed,0.525548411915744
25,3,2016,suboxone,0.37370248482777524
25,4,2015,speed,0.4508260646675184
25,7,2014,heroin,0.4179652789908071
25,8,2014,cocaine,1.2046059936772102
25,8,2015,xtc,5.654004229079274
25,8,2015,mdma,2.526055010558643
25,9,2014,bud,0.23177690461680694
25,10,2014,xanax,0.9954339073067813
25,10,2014,ecstacy,0.1776140034198761
25,11,2014,kush,0.6562971671449979
25,11,2014,mephedrone,0.1963051467888303
26,2,2015,tramadol,0.4722999930381775
26,2,2016,speed,1.7512223025620808
26,5,2015,heroin,1.0453921254298812
26,6,2014,chiesel,0.0
26,6,2015,bitcoin,0.7547670857208532
26,6,2015,cocaine,7.723929799574331
26,7,2015,bud,0.24089229469084078
26,8,2014,xtc,1.8140167785750236
26,8,2014,mdma,18.190991417597637
26,8,2015,xanax,1.0600308223881505
26,9,2015,kush,2.107132467958662
26,10,2014,diazepam,0.20340604876930063
26,11,2015,weed,0.2865722020086442
27,1,2016,suboxone,0.3012356119759289
27,3,2016,heroin,1.9336318636224383
27,5,2014,molly,0.06949447095394135
27,6,2014,bitcoin,0.06379601091241381
27,6,2014,cocaine,0.3480156370160083
27,6,2015,xtc,1.0869064658196295
27,6,2015,mdma,2.3998271174283934
27,6,2015,buprenorphine,0.2204430803656578
27,8,2014,xanax,0.1770682534086518
27,8,2015,diazepam,0.19330070715557823
27,9,2014,kush,13.270461079864367
27,11,2014,weed,0.8927139679893968
27,11,2015,tramadol,0.42447989413307774
27,12,2015,usps,0.2185515767106643
28,4,2015,bitcoin,0.0829798140715469
28,4,2015,cocaine,4.033922331631939
28,5,2015,bud,0.6808984816433991
28,6,2014,xtc,0.7292058680285799
28,6,2014,mdma,1.931428514375598
28,6,2014,buprenorphine,0.3921636939048767
28,6,2015,xanax,0.4590071525114278
28,7,2015,kush,1.8379643616734587
28,7,2015,mephedrone,0.6820540101482317
28,8,2014,diazepam,0.5376054217825272
28,9,2015,weed,1.152227759361267
28,11,2014,tramadol,0.15941735768112644
28,11,2015,speed,0.658012698956051
28,12,2014,suboxone,0.0710960766300559
29,1,2016,molly,0.0399627262460334
29,1,2016,heroin,3.107354979289349
29,2,2016,bitcoin,0.0017719899929345472
29,2,2016,cocaine,12.487061070479914
29,3,2016,bud,0.11728990525007248
29,4,2015,xtc,1.8683555675180334
29,4,2015,mdma,4.921029974196523
29,4,2015,buprenorphine,0.05865412761094207
29,5,2014,bud,0.10987492256104674
29,6,2014,xanax,0.14204689617390218
29,6,2015,diazepam,0.1326455554136863
29,7,2014,kush,0.3511296349267165
29,9,2014,weed,0.10478589406961368
29,9,2015,tramadol,0.07452596822643981
29,11,2014,speed,2.0362798650135367
29,12,2015,molly,0.0
29,12,2015,heroin,2.0881878479253633
30,3,2015,bud,0.022072157464348353
30,4,2014,mdma,0.2245721521285864
30,4,2014,buprenorphine,0.03936717645265162
30,4,2015,xanax,1.4110518508552485
30,5,2015,kush,1.2565117977944942
30,5,2015,mephedrone,0.3144798967987299
30,6,2014,diazepam,0.18892726371778507
30,7,2015,weed,0.5248454991619094
30,9,2014,tramadol,0.44852631688117983
30,9,2015,speed,1.4819196186521475
30,12,2014,molly,26.885089874267578
30,12,2014,heroin,1.3686278367111848
31,1,2016,bud,1.1466678133286745
31,3,2016,kush,0.8627430747639422
31,3,2016,mephedrone,4.4514018682662595
31,7,2014,weed,0.8221688888622786
31,7,2015,tramadol,0.4481052982334334
31,10,2015,molly,0.807470934258567
31,10,2015,heroin,0.9438523256998893
31,12,2015,bud,0.5115781490884648
1,2,2015,cocaine,1.2136117022648547
1,2,2016,xtc,1.8119578923606972
1,2,2016,mdma,3.3872569992771893
1,3,2015,bud,5.12246660788854
1,4,2015,xanax,1.9736849251688953
1,4,2015,ecstacy,3.61151275578677
1,4,2016,diazepam,0.07576659843325614
1,5,2015,kush,2.1588366074636745
1,5,2015,mephedrone,3.1176456991169186
1,6,2014,diazepam,0.030517039820551872
1,7,2015,weed,0.5116181965548914
1,9,2015,speed,0.9401062888044276
2,1,2016,bud,0.7961427311294645
2,2,2015,xtc,3.6010251031006857
2,2,2015,mdma,2.04224867928984
2,2,2016,xanax,1.0642283563129604
2,3,2016,kush,0.3784973373352471
2,3,2016,mephedrone,0.639790715649724
2,4,2015,diazepam,0.8485070301817617
2,5,2014,kush,0.019121200626250355
2,6,2014,bacardi,30.0
2,7,2014,weed,0.6862687546125666
2,7,2015,tramadol,0.2943102358939483
2,9,2014,speed,0.6578389443457127
2,10,2015,heroin,2.8370555832105526
2,11,2015,cocaine,4.099367465620017
2,12,2015,bud,0.6440326039204901
3,1,2015,bud,3.262122723081981
3,2,2015,xanax,13.49259868285039
3,2,2016,diazepam,0.0840616151942874
3,3,2015,kush,2.472018278823831
3,3,2015,mephedrone,0.6447907700890401
3,5,2015,weed,0.7777527955671152
3,7,2015,speed,0.7881090471276085
3,8,2014,suboxone,0.027406640350818634
3,10,2014,molly,1.962219487580042
3,10,2014,heroin,9.957506627640651
3,11,2014,bitcoin,0.022236125078052282
3,11,2014,cocaine,8.839307640751406
3,11,2015,xtc,0.47391233981580905
3,11,2015,mdma,0.36035144614789866
3,12,2014,bud,0.30724123059705116
4,1,2016,kush,1.070463965493025
4,1,2016,mephedrone,4.118484662845731
4,3,2015,whiskey,3.0423107519745827
4,3,2016,weed,1.0986544216032295
4,5,2014,weed,6.616025621398237
4,5,2015,tramadol,0.43512131821375916
4,7,2014,speed,0.018756267537052434
4,8,2015,heroin,3.6890672211535276
4,9,2015,bitcoin,0.012695473126632018
4,9,2015,cocaine,5.921640397552431
4,11,2014,mdma,2.9668909547445654
4,11,2015,xanax,0.11080576423380442
4,12,2015,kush,0.1927938476204872
5,1,2015,kush,0.21127745229750872
5,3,2015,weed,0.8735021270673584
5,4,2016,usps,1.3689007997512816
5,5,2015,speed,1.4857691691637114
5,8,2014,heroin,2.06389505467895
5,9,2014,bitcoin,0.021965417231046093
5,9,2014,cocaine,3.6430206359137376
5,9,2015,xtc,0.8625370304967858
5,9,2015,mdma,1.431353927842099
5,9,2015,buprenorphine,0.08644110537492312
5,10,2014,bud,0.6635548258986738
5,11,2014,xanax,0.028942482116130683
5,12,2014,kush,3.9784177878610043
5,12,2014,mephedrone,3.8859938234090805
6,1,2016,weed,0.33987717106544674
6,3,2016,speed,2.3302256687499074
6,6,2015,heroin,26.71647333463613
6,7,2014,chiesel,25.422866698354483
6,7,2015,bitcoin,0.022093550026425563
6,7,2015,cocaine,0.2951734497776774
6,8,2015,bud,0.07581938674243596
6,9,2014,xtc,2.8181503392984064
6,9,2014,mdma,1.5705562797283716
6,9,2014,buprenorphine,0.10638927854597569
6,9,2015,xanax,1.4400061452213455
6,11,2014,diazepam,0.6601983234286308
6,12,2015,weed,0.1960216580379394
7,2,2016,usps,0.0871157550977336
7,2,2016,suboxone,0.04800255969166756
7,3,2015,speed,0.26941249849984333
7,6,2014,molly,0.04543212904698319
7,6,2014,heroin,0.12945143052588695
7,7,2014,bitcoin,0.012463327323110038
7,7,2014,cocaine,0.5695142758929211
7,7,2015,xtc,3.3706227659629535
7,7,2015,mdma,3.5790311360343927
7,7,2015,buprenorphine,0.34592790866930706
7,8,2014,bud,0.19770332127809526
7,9,2014,xanax,0.5796554812454972
7,9,2015,diazepam,0.2541063623388811
7,10,2014,kush,0.3804750570229122
7,10,2014,mephedrone,1.172840244744135
7,12,2014,weed,1.7449110174237554
7,12,2015,tramadol,0.3866061224705643
8,1,2015,tramadol,0.1669386811554432
8,1,2016,speed,0.5832565551396578
8,4,2015,molly,0.43927499279379845
8,4,2015,heroin,2.711400597955648
8,5,2014,chiesel,0.05710072804774557
8,5,2015,cocaine,1.5730000645556348
8,6,2015,bud,0.6993183009566096
8,7,2014,xtc,0.14479722032944362
8,7,2014,mdma,1.7885149469549244
8,7,2015,xanax,0.363308659547314
8,8,2015,kush,1.5820151902404322
8,8,2015,mephedrone,1.6693896297365427
8,9,2014,diazepam,2.02806662855437E-5
8,10,2015,weed,0.15571178123354912
8,12,2014,tramadol,0.19366676182202672
8,12,2015,speed,0.7635378328018955
9,2,2016,heroin,0.5736718123315732
9,3,2016,bitcoin,0.02621149499013665
9,3,2016,cocaine,2.862661922512988
9,4,2016,bud,0.49374220225893495
9,5,2014,bitcoin,0.0037492552655749023
9,5,2014,cocaine,0.5628770359793667
9,5,2015,mdma,1.0678015483373946
9,5,2015,buprenorphine,0.7137240880366528
9,6,2014,bud,1.3016479092800328
9,7,2014,xanax,0.36425766882284427
9,7,2015,diazepam,0.525735306784875
9,8,2014,kush,0.5802893820218742
9,10,2014,weed,0.4917893288936866
9,10,2015,tramadol,0.5283603940030625
9,11,2015,usps,0.586295063679035
9,11,2015,suboxone,0.11824294830125476
9,12,2014,speed,0.7234378861881291
10,3,2015,bitcoin,0.015195599989965558
10,3,2015,cocaine,1.3085105297578208
10,3,2016,xtc,3.8307931485927242
10,3,2016,mdma,2.450598638516171
10,3,2016,buprenorphine,3.7617632997208745
10,5,2014,mdma,0.2893621222990932
10,5,2015,xanax,0.993458371485273
10,6,2015,kush,0.651259180599406
10,6,2015,mephedrone,0.12460973113775253
10,8,2015,weed,2.4120418727251636
10,10,2014,tramadol,0.5160418434635453
10,10,2015,speed,0.11879516889651616
10,11,2014,suboxone,0.24813081398606301
11,1,2016,bitcoin,0.044613482012090824
11,1,2016,cocaine,1.5270395998199795
11,2,2016,bud,0.7022833253700322
11,3,2015,xtc,1.5281913115120516
11,3,2015,mdma,0.9600480953068063
11,3,2016,xanax,1.4522735492459364
11,4,2016,kush,1.0026290354293745
11,4,2016,mephedrone,0.17495263616243997
11,5,2014,xanax,0.03446181238049994
11,5,2015,diazepam,2.259984850883484
11,6,2014,kush,0.1478763676972853
11,8,2014,weed,0.10020670162824293
11,8,2015,tramadol,0.5034110166809775
11,9,2015,usps,0.3131001144647598
11,10,2014,speed,0.09741697187225024
11,12,2015,bitcoin,0.011871970258653164
11,12,2015,cocaine,0.8710238354751605
12,1,2016,xtc,1.3283174728177873
12,1,2016,mdma,1.5824967782624537
12,2,2015,bud,0.817919998667961
12,3,2015,xanax,0.6091240346431732
12,3,2015,ecstacy,0.07291853631084616
12,3,2016,diazepam,0.056617238783630834
12,4,2015,kush,20.79570500055949
12,6,2015,weed,1.0295761875484302
12,8,2015,speed,0.6296296119689941
12,9,2014,suboxone,0.20480680536531226
12,11,2014,heroin,1.2016489509265746
12,12,2014,bitcoin,0.005722306549812302
12,12,2014,cocaine,0.42046656566006796
12,12,2015,xtc,0.4300481381949531
12,12,2015,mdma,1.7623427891904697
13,1,2015,xtc,20.971564405104694
13,1,2015,mdma,5.201639395127905
13,1,2015,buprenorphine,0.3734666407108307
13,1,2016,xanax,0.5071597262643851
13,2,2016,kush,0.8046962426526133
13,2,2016,mephedrone,0.7858850750128138
13,3,2015,diazepam,0.4977654892860389
13,4,2016,weed,1.0417322422699293
13,6,2014,weed,0.7003881906255527
13,6,2015,tramadol,0.4415799501090268
13,8,2014,speed,1.5170995468140425
13,9,2015,heroin,6.530305932249342
13,10,2015,bitcoin,1.323529983063539
13,10,2015,cocaine,3.5060135937583814
13,11,2015,bud,0.4809406033907988
13,12,2014,mdma,0.04046035837382078
13,12,2015,xanax,2.202602241297855
14,1,2015,xanax,0.8536116210743785
14,1,2016,diazepam,4.70044301737319
14,3,2015,bacardi,0.09524817019701004
14,4,2015,weed,0.4647136376622845
14,4,2016,tramadol,0.049445356974112134
14,6,2015,speed,0.21735407865627576
14,9,2014,molly,4.165596115335669
14,9,2014,heroin,1.3555550491102497
14,10,2014,bitcoin,0.4440881176155684
14,10,2014,cocaine,19.00752871975549
14,10,2015,xtc,1.1018556542223013
14,10,2015,mdma,0.6561571685815921
14,11,2014,bud,0.13652322019657326
14,12,2014,xanax,0.9329321096064868
14,12,2015,diazepam,0.4594187804524543
15,1,2015,diazepam,0.5299098071570579
15,2,2016,weed,24.805013971718484
15,4,2016,speed,0.29949324030118685
15,6,2014,speed,1.0092249123040926
15,7,2015,molly,0.23450380387819475
15,7,2015,heroin,1.8938053339028482
15,8,2014,chiesel,0.317642480134964
15,8,2015,bitcoin,0.14534051237084591
15,8,2015,cocaine,7.8304425978090535
15,9,2015,bud,1.591032266823782
15,10,2014,xtc,28.269166692622225
15,10,2014,mdma,0.663948682310817
15,10,2014,buprenorphine,0.22494130493963466
15,10,2015,xanax,3.453047611354464
15,11,2015,kush,46.703021109409505
16,2,2015,weed,404162.03270417755
16,4,2015,speed,1.4809444697780743
16,7,2014,heroin,0.1858672405395544
16,8,2014,bitcoin,0.0
16,8,2014,cocaine,0.5420263993893608
16,8,2015,xtc,6.799920734771469
16,8,2015,mdma,4.242263851667045
16,8,2015,buprenorphine,0.6511236873078854
16,9,2014,bud,0.3573579420713154
16,10,2014,xanax,6.310149864753087
16,10,2015,diazepam,0.31262099742889404
16,11,2014,kush,0.7126181487255036
16,11,2014,mephedrone,1.4813953142476644
17,2,2016,speed,0.3839774742371164
17,5,2015,molly,0.09964256349838141
17,5,2015,heroin,0.4193508867479739
17,6,2015,bitcoin,0.031677614472730944
17,6,2015,cocaine,0.5665470196278823
17,7,2015,bud,0.22522777629395327
17,8,2014,xtc,2.4308397366750567
17,8,2014,mdma,5.266102515619307
17,8,2015,xanax,1.6256152342033128
17,9,2015,kush,1.1002897772561298
17,11,2015,weed,0.41978818852536
18,1,2016,suboxone,0.392795952694381
18,2,2015,speed,2.8098090233547346
18,3,2016,heroin,1.0859636962413788
18,4,2015,chiesel,0.13707022741436958
18,5,2014,heroin,0.47432772055896305
18,6,2014,cocaine,0.001943722678820642
18,6,2015,mdma,0.4992752252715577
18,6,2015,buprenorphine,0.710844044965473
18,7,2014,bud,0.23311954625355807
18,8,2014,xanax,1.3335801966911303
18,8,2015,diazepam,0.3506970044789892
18,9,2014,kush,0.6268721823808963
18,9,2014,mephedrone,0.3979041385770279
18,11,2014,weed,0.23748721148280266
18,11,2015,tramadol,0.2470244014127688
18,12,2015,usps,0.17296520620584488
18,12,2015,suboxone,0.20985963362104754
19,4,2014,chiesel,0.061699731171958976
19,4,2015,bitcoin,0.11531865051956354
19,4,2015,cocaine,0.6729309373942434
19,5,2015,bud,0.00427570118336007
19,6,2014,xtc,1111.6480004301266
